word|wordRepr|freq
tremblement|tremblement|122.504887487064
trembler|trembler|155.284487847852
trempé|trempe|104.96848253529481
trente|trente|569.307019062267
tribu|tribu|118.188014810076
tribunal|tribunal|276.9179026916
triomphe|triomphe|224.13749022104741
tripes|tripes|112.786968274305
triste|triste|988.238241489281
tristes|tristes|159.819833376045
tristesse|tristesse|328.142376941349
trois|trois|5712.48643887854
troisième|troisieme|732.88155962723
trompe|trompe|279.5731781851652
tromper|tromper|272.395242597872
trompes|trompes|133.3055311144134
trompé|trompe|268.9522106464305
trompée|trompee|120.04395910009067
tronc|tronc|140.175481491081
tronche|tronche|168.984269893977
trop|trop|9060.6098209638
trottoir|trottoir|440.760183863193
trottoirs|trottoirs|97.2285158954573
trou|trou|831.47235641682
trouble|trouble|249.8651275085195
troubles|troubles|115.98127896966871
troublé|trouble|100.493684496119
trouille|trouille|172.276290281958
troupe|troupe|233.530358981943
troupeau|troupeau|142.719097528171
troupes|troupes|513.852299478474
trous|trous|261.638809408375
trouva|trouva|349.864044855918
trouvai|trouvai|106.807757954699
trouvaient|trouvaient|217.554745248676
trouvais|trouvais|283.35867685423
trouvait|trouvait|915.155135153523
trouvant|trouvant|97.0183678770206
trouve|trouve|2464.02394376709
trouvent|trouvent|244.604239044654
trouver|trouver|2845.44819753744
trouvera|trouvera|223.981952146166
trouverai|trouverai|167.332848691308
trouverait|trouverait|107.317011006598
trouveras|trouveras|125.955018352031
trouverez|trouverez|131.174754240196
trouves|trouves|484.090620444705
trouvez|trouvez|422.785427508141
trouvé|trouve|2653.1798339514057
trouvée|trouvee|297.3938704477717
trouvés|trouves|111.9499003176849
truc|truc|1795.24031607338
trucs|trucs|786.878138169472
très|tres|14896.4340910032
trésor|tresor|357.46063498514
trésors|tresors|107.458784432419
trêve|treve|97.8351276154513
trône|trone|149.29095753479098
tsar|tsar|101.531087784065
tu|tu|94737.7750027085
tube|tube|129.132436651834
tue|tue|800.5741149582963
tuer|tuer|2266.62631370049
tuera|tuera|113.97682563395
tuerai|tuerai|118.490975780111
tueur|tueur|328.860155721816
tuez|tuez|163.871328195466
tunnel|tunnel|154.833962611181
tut|tut|162.068111226824
tuyau|tuyau|161.956987909669
tuyaux|tuyaux|98.1529447182632
tué|tue|1755.2010180491789
tuée|tuee|259.88820986382194
tués|tues|194.05510906799012
type|type|2345.34006338862
types|types|508.155588270113
tâche|tache|360.2879707195507
télé|tele|713.41145628371
télégramme|telegramme|247.330059829146
téléphone|telephone|1483.572242104558
téléphoner|telephoner|219.414507065115
téléphoné|telephone|217.09170048726344
télévision|television|268.925563178985
témoignage|temoignage|127.604804995709
témoigner|temoigner|115.443150136788
témoin|temoin|427.300637663822
témoins|temoins|236.691656819577
ténèbres|tenebres|233.273829827342
tête|tete|7211.92727860455
têtes|tetes|464.40779828343
tôt|tot|1410.07598932472
u|u|117.664256649922
ü|u|117.664256649922
ultime|ultime|161.751200492929
un|un|146237.6101894291
une|une|98626.91110099432
unes|unes|126.05581204783
uniforme|uniforme|382.120978540269
uniformes|uniformes|109.7527536394392
union|union|259.500224635634
unique|unique|602.999454295112
uniquement|uniquement|255.432813673918
unis|unis|108.42022875417666
unité|unite|298.626700056905
unités|unites|162.100932033801
univers|univers|508.415718362141
université|universite|283.104164757339
uns|uns|431.02646373859
urgence|urgence|330.572698962974
urgent|urgent|211.51553584849486
usage|usage|304.569457157909
usine|usine|396.42866810997873
usines|usines|126.237288605158
usé|use|103.3226670586406
utile|utile|350.8175084334753
utilise|utilise|190.856456976004
utiliser|utiliser|426.971226610261
utilisé|utilise|203.9443411264463
v|v|208.0333561099421
va|va|22445.821716849794
vacances|vacances|819.624701134287
vacarme|vacarme|102.251919093518
vache|vache|395.7827042829982
vachement|vachement|151.43554973734
vaches|vaches|228.08762373115252
vague|vague|544.5529369815462
vaguement|vaguement|309.271595956332
vagues|vagues|398.005394675851
vain|vain|307.960451567899
vaincre|vaincre|148.401335102475
vaincu|vaincu|122.1959889715663
vainqueur|vainqueur|112.7793646956558
vais|vais|10598.6028853259
vaisseau|vaisseau|409.440439653629
vaisseaux|vaisseaux|118.128558804774
vaisselle|vaisselle|203.118535301128
valait|valait|314.957485147335
valent|valent|100.911401194934
valet|valet|125.570646330392
valeur|valeur|401.962607894406
valeurs|valeurs|134.360535782918
valise|valise|442.59711573861
valises|valises|223.424262490244
vallée|vallee|233.890049914573
vanité|vanite|118.680950015885
vapeur|vapeur|138.640246256307
vas|vas|6308.45428471425
vase|vase|200.622225974194
vaste|vaste|350.84342237768
vastes|vastes|98.7427024528472
vaudrait|vaudrait|139.063580950258
vaut|vaut|1270.00425643027
veau|veau|118.56057629197
vedette|vedette|137.795574721038
veille|veille|643.6636936099422
veiller|veiller|126.756871278413
veine|veine|142.81354503876
veines|veines|159.764533652567
velours|velours|220.108320677525
venaient|venaient|457.945056805377
venais|venais|291.93663702468
venait|venait|1764.87366468697
venant|venant|276.0737742316047
vend|vend|172.723010261327
vendre|vendre|574.362010212108
vendredi|vendredi|273.041206424852
vends|vends|155.289045833469
vendu|vendu|325.2951032183474
venez|venez|1902.32111841269
vengeance|vengeance|240.397761494748
venger|venger|181.517611340072
venir|venir|3096.0907641516
venons|venons|139.672548483362
vent|vent|1530.38296513611
vente|vente|189.25177486997413
ventre|ventre|1001.5683294677
vents|vents|101.35955141342
venu|venu|2292.1664301934597
venue|venue|1068.611288560162
venues|venues|160.4284498846268
venus|venus|603.1483266344579
verra|verra|577.349269161339
verrai|verrai|232.724330568662
verrait|verrait|127.984804146529
verras|verras|413.094864747825
verre|verre|1808.2665121746
verres|verres|423.954601086832
verrez|verrez|296.953157898211
verrons|verrons|114.508927831947
vers|vers|6888.277898043049
verse|verse|98.3601623741194
version|version|165.521319159019
vert|vert|689.9077614493619
verte|verte|288.901496815822
vertes|vertes|153.452279867776
vertige|vertige|166.603641869816
verts|verts|201.6748556245136
vertu|vertu|205.963650594941
vertus|vertus|102.228348693301
veste|veste|503.122360115821
veuille|veuille|102.07387062794
veuillez|veuillez|301.843297618017
veulent|veulent|998.423602872515
veut|veut|5017.14813574167
veuve|veuve|301.3057502705606
veux|veux|15775.0647782147
viande|viande|467.580351316412
vice|vice|116.484524591759
victime|victime|522.039923940796
victimes|victimes|316.492547536432
victoire|victoire|485.756010616308
vide|vide|1417.5053860827097
vider|vider|137.847982492086
vides|vides|335.65608203653403
vidé|vide|119.6104798995827
vidéo|video|219.20930646696758
vie|vie|10009.6762904434
vieil|vieil|471.494918771758
vieillard|vieillard|248.69431403767
vieillards|vieillards|113.16170045451
vieille|vieille|1837.122416839687
vieilles|vieilles|460.116851819767
vieillesse|vieillesse|104.928964518586
viendra|viendra|418.136386260688
viendrai|viendrai|152.049950150782
viendrait|viendrait|165.436275695792
viendras|viendras|96.6864351006269
viendront|viendront|124.014936967706
vienne|vienne|327.068564178119
viennent|viennent|765.026444420433
viens|viens|5899.50206864021
vient|vient|3069.8995144892
vierge|vierge|486.72832069874096
vies|vies|288.491600284651
vieux|vieux|3884.92769898031
vif|vif|358.2945944003348
vigueur|vigueur|104.939294139942
vilain|vilain|134.6436931998882
villa|villa|220.043782816407
village|village|1129.87442948806
villages|villages|186.166806228127
ville|ville|3237.80484068765
villes|villes|320.537301402803
vin|vin|992.856077283672
vingt|vingt|1008.41921675049
vingt-cinq|vingtcinq|173.670997215228
vingt-quatre|vingtquatre|106.742313724664
vingtaine|vingtaine|106.600521093768
vins|vins|101.87933840654848
vint|vint|527.298617168106
viol|viol|113.58522026326
violemment|violemment|129.698253756604
violence|violence|509.229937172663
violent|violent|203.5415189705573
violente|violente|130.72749812150602
violon|violon|116.96008194196
vire|vire|97.50263949466179
virer|virer|178.859220369128
virginie|virginie|171.786604989054
virus|virus|167.29839332534
viré|vire|175.405692886607
vis|vis|732.2570077712774
vis-à-vis|visavis|111.31100393003346
visage|visage|3376.28725387676
visages|visages|494.068695890521
vise|vise|117.983874221448
visible|visible|172.453968517939
visiblement|visiblement|169.535230865972
vision|vision|327.112442796525
visions|visions|97.6228281037789
visite|visite|971.5044299230892
visiter|visiter|243.861267574102
visites|visites|179.60052580649284
visiteur|visiteur|108.595161742376
visiteurs|visiteurs|133.330921188419
vit|vit|1327.984028289234
vite|vite|4635.544113062888
vitesse|vitesse|507.573977189452
vitre|vitre|282.5606099800733
vitres|vitres|225.48870797058385
vitrine|vitrine|141.224995664021
vivaient|vivaient|120.198252050654
vivais|vivais|108.265029434696
vivait|vivait|404.013423161213
vivant|vivant|849.7586274327925
vivante|vivante|315.436489794362
vivants|vivants|314.735392153628
vive|vive|586.9738392831789
vivement|vivement|195.65141566198
vivent|vivent|274.211668871179
vivez|vivez|98.7098939149912
vivons|vivons|110.152147703577
vivre|vivre|2274.5003696368226
vocation|vocation|168.296987581575
vodka|vodka|138.402575875704
voeu|voeu|117.146270125507
voeux|voeux|156.881176940561
voici|voici|2062.40236541523
voie|voie|834.275763790538
voient|voient|254.72466779893
voies|voies|194.2614011498533
voila|voila|203.265217737088
voile|voile|271.57267974950616
voiles|voiles|126.94289355223778
voilà|voila|5804.86055981261
voir|voir|11643.4401655181
voire|voire|133.325858537678
vois|vois|5190.01724855631
voisin|voisin|361.14606814847855
voisine|voisine|292.34450956218814
voisins|voisins|384.9742527571264
voit|voit|1871.90196162707
voiture|voiture|3366.4777550924077
voitures|voitures|563.1731770366977
voix|voix|4074.07583675374
vol|vol|634.196876004613
volant|volant|366.6526514804647
vole|vole|261.44955642671977
voler|voler|516.45814130689
volets|volets|210.180087536606
voleur|voleur|328.9513410503786
voleurs|voleurs|200.9179535951784
volontaire|volontaire|144.3284912604199
volontiers|volontiers|329.216387088499
volonté|volonte|630.795354589347
volume|volume|119.513121231488
volé|vole|582.6745226406447
volée|volee|195.7962469499548
vomir|vomir|139.373239130026
vont|vont|2188.85449445997
vos|vos|4563.85461736833
vote|vote|114.83180758549949
votre|votre|12782.711503740537
voudra|voudra|184.992168294901
voudrais|voudrais|1576.27395389359
voudrait|voudrait|482.930660465411
voudras|voudras|199.666080097249
voudrez|voudrez|165.930487500117
voudriez|voudriez|129.24592805122
voulaient|voulaient|324.441015366594
voulais|voulais|2878.64608754373
voulait|voulait|2292.20427684382
voulant|voulant|124.556998557461
voulez|voulez|3671.666085290339
vouliez|vouliez|273.087082895891
vouloir|vouloir|716.9743135506243
voulons|voulons|274.705880675503
voulu|voulu|1834.8339242563275
voulut|voulut|215.218902211838
vous|vous|94092.0938838833
vous-même|vousmeme|253.052906903875
voyage|voyage|1303.5514464022249
voyager|voyager|157.490348793538
voyages|voyages|230.2133379546294
voyageur|voyageur|157.4232577353914
voyageurs|voyageurs|154.2768475047297
voyaient|voyaient|133.537972934552
voyais|voyais|665.631037187556
voyait|voyait|1129.80221283078
voyant|voyant|394.35004400766235
voyez|voyez|1513.93732668874
voyons|voyons|950.249968384924
voyou|voyou|144.273006422143
voyous|voyous|109.160103952425
voûte|voute|115.64693970089313
vrai|vrai|5815.777057588407
vraie|vraie|885.481761765008
vraies|vraies|168.38381230844
vraiment|vraiment|6839.45662620618
vrais|vrais|345.5997581288222
vu|vu|7524.692268403872
vue|vue|2185.44477037834
vues|vues|172.91899192691028
vulgaire|vulgaire|135.5567201226969
vus|vus|432.0453715461827
vécu|vecu|619.5711842172932
véhicule|vehicule|179.5726524198052
vélo|velo|314.694258783003
vérifie|verifie|134.271872177188
vérifier|verifier|372.706556436866
vérifié|verifie|147.2000497018035
véritable|veritable|413.068741150578
vérité|verite|1778.25934259259
vêtement|vetement|105.112426659427
vêtements|vetements|727.080020607651
vêtu|vetu|192.4779493241262
vêtue|vetue|110.51095147236491
vôtre|votre|260.1998536271013
wagon|wagon|135.097129594064
wagons|wagons|100.674624914127
week-end|weekend|283.752484397428
whisky|whisky|302.31665279571
y|y|41168.569255229224
yeux|yeux|6970.99080306111
zinc|zinc|101.044275238516
zingaro|zingaro|98.8922837771913
zone|zone|447.0731903763
zut|zut|114.635123870873
zéro|zero|258.010680757102
à|a|172308.772940111
âge|age|1952.54293441938
âgé|age|121.022430252935
âme|ame|1382.46592618952
âmes|ames|227.644906393004
âne|ane|146.322761679431
ça|ca|63039.818030142415
çà|ca|158.622908577071
ère|ere|112.96299274622
ève|eve|109.067271795751
écart|ecart|255.90689010573
écarte|ecarte|106.398551203451
écarter|ecarter|118.720487237669
échange|echange|340.6606579347945
échanger|echanger|120.177388488069
échappe|echappe|194.434533669339
échapper|echapper|481.814961603241
échappé|echappe|216.1442374035615
échec|echec|204.344278265858
échecs|echecs|114.172622184734
échelle|echelle|227.633651197656
écho|echo|209.988632382443
échoué|echoue|126.140836305981
éclair|eclair|208.84735833146868
éclaire|eclaire|105.60882836713742
éclairer|eclairer|103.551284416403
éclairé|eclaire|111.7600797225127
éclairée|eclairee|96.65613601648221
éclat|eclat|332.451275810091
éclata|eclata|112.864727709208
éclate|eclate|153.193209785268
éclater|eclater|192.744488549757
éclats|eclats|199.212650639026
éclaté|eclate|97.82986064483657
école|ecole|1789.25146057918
écoles|ecoles|138.892619129084
économie|economie|136.842863871796
économique|economique|114.0670853885197
écoutais|ecoutais|122.589024581373
écoutait|ecoutait|275.229811681334
écoutant|ecoutant|150.67045731076288
écoute|ecoute|1813.6155771813599
écouter|ecouter|710.334985320307
écoutes|ecoutes|187.8090015622777
écoutez|ecoutez|645.308103385723
écouté|ecoute|203.686369463607
écran|ecran|224.760438992206
écrase|ecrase|135.549116544048
écraser|ecraser|204.339400729915
écrasé|ecrase|152.7577450012472
écria|ecria|142.463258153493
écrire|ecrire|1099.36721351759
écris|ecris|346.476695126673
écrit|ecrit|1372.3901287819638
écrite|ecrite|105.02903002431209
écriture|ecriture|241.367148150555
écrivain|ecrivain|291.560979270482
écrivains|ecrivains|109.762898145996
écrivait|ecrivait|173.823470492002
écume|ecume|105.22247076198707
